Date,Open_AAPL,Open_MSFT,High_AAPL,High_MSFT,Low_AAPL,Low_MSFT,Close_AAPL,Close_MSFT,Volume_AAPL,Volume_MSFT,MA_5_AAPL,MA_10_AAPL,MA_20_AAPL,Returns_AAPL,Volatility_10_AAPL,RSI_14_AAPL,MACD_AAPL,Signal_AAPL,Bollinger_Upper_AAPL,Bollinger_Lower_AAPL,Lag_1_Returns_AAPL,Target_Close_AAPL,MA_5_MSFT,MA_10_MSFT,MA_20_MSFT,Returns_MSFT,Volatility_10_MSFT,RSI_14_MSFT,MACD_MSFT,Signal_MSFT,Bollinger_Upper_MSFT,Bollinger_Lower_MSFT,Lag_1_Returns_MSFT,Target_Close_MSFT
2018-10-01,54.11078761351694,107.27980175716945,54.45973661509617,108.14925925933386,53.73098166509998,107.2611068909039,53.94699478149414,108.08381652832031,94403200,18883100,53.19971542358398,52.59510765075684,52.777415657043456,0.006733611004882567,0.8010701639077343,54.96947589593421,0.6267326282850476,0.6429262103707275,54.4133479591015,51.14148335498541,0.003511897158849475,54.426490783691406,107.10591125488281,106.60012435913086,105.08885498046875,0.01084210048625689,0.9710916713439659,69.31922477487879,1.5038253524705425,1.4133141529491091,109.26935828789233,100.90835167304517,-0.0003497931056520853,107.65376281738281
2018-10-02,53.94460963208403,107.79399927830535,54.59740468813785,108.29883912527015,53.79743517852857,106.98998451058705,54.426490783691406,107.65376281738281,99152800,20787200,53.536319732666016,52.857174682617185,52.78833484649658,0.00888828013755738,0.9321194066203026,62.23543161504785,0.7041883690288344,0.6551786421023489,54.46683607997691,51.10983361301626,0.006733611004882567,55.08879470825195,107.23679809570312,106.78149719238282,105.24965896606446,-0.003978890871463747,0.9826623498722458,65.22131933651863,1.4970678376945017,1.4300648898981878,109.56978217352912,100.9295357585998,0.01084210048625689,107.67244720458984
2018-10-03,54.609285951569206,107.90617223913974,55.42112535815143,108.61669834133356,54.54519231832701,107.44807316858412,55.08879470825195,107.67244720458984,114619200,16648000,54.08941650390625,53.18238639831543,52.850054550170896,0.012168778751376008,1.0903977988297637,59.12906939794087,0.809681489017791,0.6860792114854374,54.767394990549214,50.93271410979258,0.00888828013755738,54.12027359008789,107.4593002319336,107.10590744018555,105.56191596984863,0.00017356000123025517,0.5671246142476469,61.16602169023875,1.476203378798786,1.4392925876783076,109.61318989710499,101.51064204259227,-0.003978890871463747,105.44738006591797
2018-10-04,54.78256227082808,107.14889791308703,55.155250651361975,107.28913435054983,53.82117243828827,104.36289255777517,54.12027359008789,105.44738006591797,128168000,34821700,54.233744049072264,53.37134056091308,52.90809383392334,-0.017581091096534496,1.0707035954588142,56.38266005215944,0.8058447104773308,0.710032311283816,54.90788502351366,50.90830264433302,0.012168778751376008,53.2419548034668,107.15638732910156,107.0329833984375,105.75123252868653,-0.020665148758474805,0.7248473093817188,47.591354864159776,1.2655355167066915,1.4045411734839846,109.36525307338113,102.13721198399193,0.00017356000123025517,104.83036041259766
2018-10-05,54.11314252871799,105.29781052844702,54.2199627966621,105.80265750949106,52.36127709476257,103.43736106452891,53.2419548034668,104.83036041259766,134322000,29068900,54.16490173339844,53.5287223815918,52.94358081817627,-0.016229016011145125,0.893544891591542,60.594890134817405,0.7235899555886505,0.712743840144783,54.940474438751906,50.94668719760064,-0.017581091096534496,53.118526458740234,106.73755340576172,106.8338523864746,105.93447265625,-0.005851446028669383,1.007692407231651,49.95642197755287,1.0368393502248523,1.331000808832158,108.8791731870109,102.98977212548908,-0.020665148758474805,103.63369750976562
2018-10-08,52.748214218450705,104.39097160799591,53.36302758206297,104.73688015632712,52.271078074735584,102.22199605032229,53.118526458740234,103.63369750976562,118655600,29640600,53.99920806884766,53.59946174621582,53.008148193359375,-0.002318253437203377,0.8202313991057811,59.092335886769476,0.6410531719160417,0.6984057064990348,54.93534406000451,51.08095232671424,-0.016229016011145125,53.854400634765625,105.84752960205078,106.47672042846679,106.00318832397461,-0.01141523217245588,1.4129084082889407,39.89739103823976,0.7503853204165836,1.2148777111490432,108.6342315311337,103.37214511681553,-0.005851446028669383,104.951904296875
2018-10-09,53.08766423196535,103.90481344675307,53.94935481014939,105.71852221828054,52.75770616953607,103.58695078474918,53.854400634765625,104.951904296875,107564000,26198600,53.8847900390625,53.710554885864255,53.04399242401123,0.01385343730491062,0.764770825454463,62.73209485222188,0.6277843648820749,0.6842814381756428,55.00764152692977,51.08034332109269,-0.002318253437203377,51.35954284667969,105.30715789794922,106.27197799682617,106.05086898803711,0.012719866402384872,1.4757123258920741,52.418030649623745,0.622560222297281,1.096414213378691,108.56070063155441,103.54103734451981,-0.01141523217245588,99.24900817871094
2018-10-10,53.519702543759095,103.99829575101654,53.73097062315094,104.2413717990106,51.28595561776469,98.90309253859334,51.35954284667969,99.24900817871094,167962400,61376300,53.138939666748044,53.61417808532715,52.98808917999268,-0.04632597816853956,0.9873531655344834,45.654730941012936,0.4112143436277407,0.6296680192660624,55.07915714419818,50.89702121578718,0.01385343730491062,50.90614700317383,103.62247009277344,105.54088516235352,105.79143524169922,-0.054338186204153205,2.656099049484313,26.56546636481042,0.06038576594232836,0.8892085238914185,109.69118651790444,101.891683965494,0.012719866402384872,99.01527404785156
2018-10-11,50.9227653439931,98.49172513613799,52.10491688602584,101.83866924091387,50.40052999940235,97.41658858337546,50.90614700317383,99.01527404785156,212497600,63904300,52.496114349365236,53.36492919921875,52.84613571166992,-0.008827879267916283,1.3097718326317935,46.157533600974126,0.20068244380546219,0.5438709041739423,55.09992366927909,50.592347754060754,-0.04632597816853956,52.72447967529297,102.33604888916015,104.74621810913087,105.4642204284668,-0.002355027371543139,3.295501862645054,22.836850136505973,-0.39939792130965657,0.6314872348512035,110.40512368228153,100.52331717465208,-0.054338186204153205,102.43701171875
2018-10-12,52.32330683693242,101.9134699040935,52.907263316289296,103.99829329654509,51.4734858776768,100.14650914690559,52.72447967529297,102.43701171875,161351600,47742100,52.39261932373047,53.278760528564455,52.825602531433105,0.03571931444754162,1.3218883624783768,51.42550816549514,0.17850099820143583,0.47079692297944103,55.07578396676857,50.57542109609764,-0.008827879267916283,51.596927642822266,101.85737915039063,104.29746627807617,105.28658981323242,0.034557675104194496,3.271367400362001,36.30501533517817,-0.4821166322039545,0.4087664614401719,110.40037684340061,100.17280278306424,-0.002355027371543139,100.59526062011719
2018-10-15,52.498972554275554,101.81998473878045,52.65801675259549,102.35287757026148,51.57556430770438,99.98757406039117,51.596927642822266,100.59526062011719,123164000,32068100,52.08829956054687,53.04375381469727,52.81943073272705,-0.02138574035087315,1.396672349584726,45.13597027973443,0.06914100263707468,0.3904657389109678,55.08301338156052,50.55584808389358,0.03571931444754162,52.73396682739258,101.24969177246093,103.54861068725586,105.07436752319336,-0.01797935206944057,3.1636588095752973,33.18605165448511,-0.6883508479556326,0.18934299956101105,110.60180117774809,99.54693386863863,0.034557675104194496,103.77392578125
2018-10-16,51.96960291912326,102.40897229807199,52.93336878503825,104.15723830018494,51.454488741312446,101.8573774520207,52.73396682739258,103.77392578125,116736000,31610200,51.86421279907226,52.874501419067386,52.865838050842285,0.02203695523193594,1.3103767730722975,51.64225553655415,0.0733761433129203,0.32704781979135833,55.079427941040095,50.652248160644476,-0.02138574035087315,52.50608825683594,101.01409606933593,103.16062698364257,104.9710620880127,0.03159855783998178,2.8239415501511442,43.605135393178536,-0.5885171768108108,0.03377096428664668,110.51544655663231,99.42667761939309,-0.01797935206944057,103.50279235839844
2018-10-17,52.76958022920797,104.4096466241746,52.850288568315726,104.53118107308572,52.06693376217197,102.41831191847864,52.50608825683594,103.50279235839844,91541600,26548200,52.09352188110351,52.61623077392578,52.899308586120604,-0.004321286340975061,1.0551135701285754,46.17108433577209,0.05767973059787579,0.27317420195266184,55.06714762681497,50.731469545426236,0.02203695523193594,51.278839111328125,101.86485290527344,102.74366149902343,104.92478446960449,-0.002612731674265678,2.3521566036282,42.01204927956612,-0.5252220416762725,-0.07802763690593717,110.50358621607593,99.34598272313305,0.03159855783998178,101.43667602539062
2018-10-18,51.71561753142815,102.93251498263064,52.161893181865885,103.33452237108165,50.561950350379284,100.8102945765343,51.278839111328125,101.43667602539062,130325200,32506200,52.168060302734375,52.3320873260498,52.85171394348144,-0.023373463654436932,0.9853639197696085,40.91251099028889,-0.05317556425468695,0.20790424871119212,55.12079076128906,50.58263712567383,-0.004321286340975061,52.059814453125,102.34913330078125,102.3425910949707,104.6877872467041,-0.01996193808813862,2.175196247625881,38.41296709513589,-0.6344647966492403,-0.1893150688545978,110.44261754445299,98.93295694895522,-0.002612731674265678,101.58625793457031
2018-10-19,51.763089411901014,101.83867784713816,52.52270479300805,103.64303549675743,51.61353883204193,101.16554856999404,52.059814453125,101.58625793457031,132314800,32785500,52.03512725830078,52.213873291015624,52.87129783630371,0.015229973129878172,0.9336312976480876,42.80538219475597,-0.07712198663965353,0.150899001641023,55.10383000800965,50.63876566459777,-0.023373463654436932,52.37791061401367,102.17898254394531,102.01818084716797,104.42601661682129,0.0014746333874569029,1.9976077922291449,35.67008595444703,-0.7008910216462141,-0.2916302594129211,110.24805080256553,98.60398243107704,-0.01996193808813862,102.49309539794922
2018-10-22,52.17376361041972,102.20327864941244,53.02121219275246,103.34385791267829,51.971992725673154,101.19358482953236,52.37791061401367,102.49309539794922,115168400,26545600,52.191323852539064,52.13981170654297,52.8696367263794,0.006110205428701443,0.8818330848641146,42.09275842541611,-0.06962935331891629,0.10679333064903514,55.103659457750716,50.63561399500808,0.015229973129878172,52.87165069580078,102.55854949951171,101.90412063598633,104.19042053222657,0.008926772988950837,1.9264095690583485,38.85293238415632,-0.6726066877800463,-0.36782554508634613,109.9195633962464,98.46127766820673,0.0014746333874569029,101.06271362304688
2018-10-23,51.233730011133105,100.7541948347238,52.995089320060046,101.87607939242875,50.96548943018461,98.26736392734819,52.87165069580078,101.06271362304688,155071200,43770400,52.2188606262207,52.04153671264648,52.87604579925537,0.009426494413372177,0.7069386013893726,41.329295833396735,-0.023578886462743753,0.08071888722667936,55.109279834982374,50.64281176352837,0.006110205428701443,51.058067321777344,102.0163070678711,101.51520156860352,103.89358978271484,-0.013955884241261374,1.609205620379186,36.54358779050425,-0.7568860927172238,-0.4456376546125217,109.62512831626506,98.16205124916462,0.008926772988950837,95.65899658203125
2018-10-24,52.840793579292914,101.35254300920698,53.22772054648877,101.42732961090766,50.92750758714553,94.97651623767963,51.058067321777344,95.65899658203125,163702000,63897800,51.929256439208984,52.01138916015625,52.8127836227417,-0.03430162194969033,0.7446749727646225,38.76693309212403,-0.1319040731902632,0.038194295143290855,55.179630314249515,50.44593693123388,0.009426494413372177,52.17613983154297,100.44754791259766,101.15620040893555,103.34854278564453,-0.053468948609186495,2.3845933870920972,32.35592382608954,-1.245357229854804,-0.6055815696609782,110.01025794295063,96.68682762833842,-0.013955884241261374,101.24967193603516
2018-10-25,51.68001635720655,99.61359695085365,52.55120077479414,102.15651893633593,51.452129897486344,99.23963552769656,52.17613983154297,101.24967193603516,119423200,61646800,52.108716583251955,52.13838844299316,52.751658821105956,0.02189805780777654,0.6355366686945467,46.15786160287374,-0.12608008397051407,0.005339419320529868,55.11794363426613,50.38537400794578,-0.03430162194969033,51.345306396484375,100.41014709472657,101.3796401977539,103.06292915344238,0.05844380093627355,2.2632937759526235,44.52696588332975,-1.1678906312260438,-0.7180433819739913,109.56013041898288,96.56572788790189,-0.053468948609186495,99.99690246582031
2018-10-26,51.25035220162013,98.80958261227082,52.26871466151266,101.6703743103961,50.483615641518725,97.94012533285928,51.345306396484375,99.99690246582031,189033600,55523100,51.96581497192383,52.000471115112305,52.639615821838376,-0.015923627883186464,0.6438103604423456,43.91794732766717,-0.18635763043868536,-0.03299999063131318,55.05129986897837,50.22793177469838,0.02189805780777654,50.38153839111328,100.09227600097657,101.13562927246093,102.71654777526855,-0.012373071895050547,2.2681613755949797,44.45072565875528,-1.193824158343432,-0.8131995372478795,109.0842900421927,96.3488055083444,0.05844380093627355,97.08938598632812
2018-10-29,52.031328859467095,101.07206290288225,52.15001887333617,101.623650606509,48.92164904724457,95.01390636597284,50.38153839111328,97.08938598632812,183742000,55162000,51.56654052734375,51.87893218994141,52.46134300231934,-0.01877032338513973,0.8192682879934946,38.2716160715666,-0.3083416729098616,-0.08806832708702286,54.99037837930668,49.932307625332,-0.015923627883186464,50.63317108154297,99.01153411865235,100.78504180908203,102.16682624816895,-0.029076065435986842,2.6066576084033084,38.55778907416504,-1.4324762516473868,-0.9370548801277809,108.48167380276783,95.85197869357006,-0.012373071895050547,96.97718811035156
2018-10-30,50.122801743388635,96.91174539028073,51.07944316266247,97.58486745412874,49.67652966226913,93.59284726436422,50.63317108154297,96.97718811035156,146640000,65350900,51.11884460449219,51.66885261535644,52.271677017211914,0.004994541621104354,0.8446108229885753,47.10888733141983,-0.38032608788394384,-0.14651987924640708,54.74860371042637,49.794750323997455,-0.01877032338513973,51.9529914855957,98.19442901611328,100.1053680419922,101.63299751281738,-0.0011556142294726346,2.626758312321937,46.05131806613616,-1.6120801296512326,-1.0720599300324714,107.79815567432355,95.46783935131121,-0.029076065435986842,99.85669708251953
2018-10-31,51.48298005871331,98.57588825798533,52.33042484927199,101.10011617247848,51.421258935154796,98.5291403906816,51.9529914855957,99.85669708251953,153435600,51062400,51.29782943725586,51.61354293823242,52.1148868560791,0.02606631928952674,0.8006585314023675,53.89782456778269,-0.32710511481517557,-0.1826369263601608,54.20827409097059,50.021499621187616,0.004994541621104354,52.75059127807617,99.03396911621094,99.74075851440429,101.24221000671386,0.029692642447947115,2.3401965080467644,51.33930859242841,-1.504719715724562,-1.1585918871708896,106.75142859938157,95.73299141404615,-0.0011556142294726346,99.02462005615234
2018-11-01,51.99809700733676,100.08106176797737,52.78382433784558,100.33348166467566,51.46636442889443,98.66000957607596,52.75059127807617,99.02462005615234,233292800,33384200,51.4127197265625,51.760718154907224,52.04640274047851,0.015352336211507778,0.8649812834539565,50.10522218713962,-0.218053883354699,-0.18972031775906845,53.94402040063463,50.1487850803224,0.02606631928952674,49.25160598754883,98.58895874023438,99.49955291748047,100.92107200622559,-0.00833271128204427,2.269204313652973,44.08042184516762,-1.4698341432047783,-1.2208403383776674,106.13928369401738,95.70286031843379,0.029692642447947115,99.24900817871094
2018-11-02,49.742984372083036,99.54817595596423,50.71624028973885,100.33348869648319,48.764976217655075,98.14582566270398,49.25160598754883,99.24900817871094,365314800,37680200,50.99397964477539,51.47989730834961,51.84688529968262,-0.06633073119659172,1.1619578965739892,42.06550451204321,-0.4092512735248377,-0.2336265089122223,54.0324805189058,49.66129008045944,0.015352336211507778,47.85343933105469,98.4393798828125,99.26582794189453,100.64200439453126,0.002265983170966601,2.1474986780376564,47.52577759032252,-1.4078519880839764,-1.2582426683189292,105.56877166493732,95.7152371241252,-0.00833271128204427,100.51111602783203
2018-11-05,48.49674080545637,99.44533043906961,48.5181041388236,100.72613906566335,47.04160006391353,99.00592623212471,47.85343933105469,100.51111602783203,264654800,27922100,50.48835983276367,51.02745018005371,51.58363094329834,-0.028388244981241928,1.5793458880041307,33.77527518222682,-0.6659206284664947,-0.32008533282307683,54.3226053206777,48.844656565918974,-0.06633073119659172,48.37092971801758,99.12372589111328,99.06763000488282,100.48587532043457,0.012716578959141911,1.892923022185293,43.548956898114774,-1.2425656052180187,-1.2551072556987473,105.20707717595637,95.76467346491278,0.002265983170966601,100.70743560791016
2018-11-06,47.9317752137491,100.38956587848406,48.59644002204796,101.75451911020458,47.87717882105648,99.36117723899287,48.37092971801758,100.70743560791016,127531600,24340200,50.035911560058594,50.57737808227539,51.30945739746094,0.010814068835948154,1.6356914065294652,36.512867064758474,-0.8181447289227108,-0.41969721204300364,54.18571371962369,48.433201075298186,-0.028388244981241928,49.837928771972656,99.869775390625,99.03210220336913,100.27365188598633,0.001953212618032829,1.8542563539873202,44.4567797571769,-1.0832466139040662,-1.220735127339811,104.50583923839004,96.04146453358261,0.012716578959141911,104.67141723632812
2018-11-07,48.89315741467301,102.31547205753675,49.86404071607012,104.93318813033584,48.456379097162056,102.27807519657537,49.837928771972656,104.67141723632812,133697600,37901700,49.61289901733399,50.45536422729492,51.23337669372559,0.030328113652292155,1.6413485893554223,45.37272878731452,-0.8110594730794816,-0.4979696642502993,54.18360102132479,48.28315236612639,0.010814068835948154,49.66404342651367,100.83271942138671,99.93334426879883,100.54477233886719,0.039361360007727386,2.192057874843745,55.96550233676419,-0.6298642929278344,-1.1025609604574158,105.17645989839538,95.913084779339,0.001953212618032829,104.47508239746094
2018-11-08,50.01897142188709,104.52183025385935,50.052320434232975,104.90513557198476,49.24955972898359,103.68976976556216,49.66404342651367,104.47508239746094,101450400,25644100,48.99558944702149,50.204154586791994,51.17127151489258,-0.0034890162922815993,1.5376852669143468,41.99417444787915,-0.8101366993576704,-0.5604030712717736,54.20170482031601,48.14083820946915,0.030328113652292155,48.706451416015625,101.92281188964844,100.25588531494141,100.81776275634766,-0.0018757254277345092,2.605558139766372,55.318392251163,-0.28313432155492535,-0.9386756326769178,105.70635339614965,95.92917211654567,0.039361360007727386,102.43701171875
2018-11-09,48.96371681631605,103.63368279952041,49.073290598899256,104.19462147704127,48.17762869897089,101.67974486073297,48.706451416015625,102.43701171875,137463200,32039200,48.886558532714844,49.94026908874512,50.97037010192871,-0.019281394434083166,1.5464948034889126,38.2341385056045,-0.8765705076853578,-0.6236365585544905,54.09842325681825,47.842316947039166,-0.0034890162922815993,46.25290298461914,102.56041259765625,100.49989624023438,100.81776275634766,-0.01950772023282432,2.691452023102332,49.90087736543877,-0.1708343203872147,-0.7851073702189773,105.70635339614965,95.92917211654567,-0.0018757254277345092,99.91278839111328
2018-11-12,47.40344945530987,102.29677965606193,47.60592795463001,102.80162662731193,46.16238267177907,99.19291123234618,46.25290298461914,99.91278839111328,204542000,33621800,48.56645126342774,49.5274055480957,50.703168869018555,-0.05037419807984023,1.921290155414465,31.156029399402698,-1.114355041413198,-0.721780255126232,54.4563820955357,46.94995564250141,-0.019281394434083166,45.79077911376953,102.4407470703125,100.7822364807129,100.78363914489746,-0.02464171187038533,2.4292472829280736,48.0432725200284,-0.28226570378083693,-0.6845390369313492,105.68827058855075,95.87900770124418,-0.01950772023282432,99.97821807861328
2018-11-13,45.647856318931105,100.54850770510951,46.969909436344466,101.66103396386767,45.60497693614052,99.69774519804339,45.79077911376953,99.97821807861328,187531600,35374600,48.050421142578124,49.04316635131836,50.3560094833374,-0.00999124035529797,2.201438581408438,33.75348571240315,-1.3248188448128957,-0.8423879730635648,54.57397694636479,46.13804202031002,-0.05037419807984023,44.497310638427734,102.29490356445312,101.08233947753907,100.59385375976562,0.0006548679959152981,2.065015890646598,58.98131328915619,-0.36113332876122684,-0.6198578952973247,105.30106468208287,95.88664283744838,-0.02464171187038533,98.56041717529297
2018-11-14,46.18858736747711,101.49929334435939,46.3267486160085,101.64952700639314,44.29006694824558,98.0909477267404,44.497310638427734,98.56041717529297,243204000,39495100,46.98229751586914,48.29759826660156,49.95557060241699,-0.02824735679050383,2.3630486572854634,26.568810064744966,-1.577797157819269,-0.9894698100147057,54.789723719170624,45.12141748566336,-0.00999124035529797,45.5954475402832,101.0727035522461,100.95271148681641,100.34673500061035,-0.014181097948810062,2.187552521678442,43.23380521338258,-0.5319096502641827,-0.6022682462906963,104.9281919423782,95.7652780588425,0.0006548679959152981,100.7293701171875
2018-11-15,44.876057520211425,98.57919904696404,45.728843594914814,101.21762238619614,44.52112587610455,97.5651504181302,45.5954475402832,100.7293701171875,185915200,38505200,46.16857833862305,47.58208389282227,49.671401023864746,0.024678725210577568,1.903472096720474,32.736492453054495,-1.6704182808777333,-1.1256595041873112,54.834988297412245,44.50781375031725,-0.02824735679050383,46.1004524230957,100.32356109619141,101.12318649291993,100.31136970520019,0.022006328747949278,2.0846049943239575,51.76167883372406,-0.4866252270140592,-0.579139642435369,104.8682552004895,95.75448420991088,-0.014181097948810062,101.67769622802734
2018-11-16,45.3786815583818,100.54158099756232,46.44347295974592,102.23166675081353,45.130946523451215,100.27867924684783,46.1004524230957,101.67769622802734,147713200,33502100,45.647378540039064,47.26696853637695,49.37343292236328,0.011075774228695323,1.8566339050241876,36.782246820526986,-1.6836632922703672,-1.2372602618039226,54.643386775848214,44.10347906887834,0.024678725210577568,44.27338409423828,100.17169799804688,101.36605529785156,100.31594161987304,0.009414593874026655,1.9808888568864642,62.18369246315612,-0.36995044523241916,-0.537301802994779,104.87839285054223,95.75349038920386,0.022006328747949278,98.2318115234375
2018-11-19,45.25956607274845,101.65893351816393,45.426311115536286,101.93122671762704,44.066144086399774,97.2271469698845,44.27338409423828,98.2318115234375,167701200,44773900,45.25147476196289,46.90896301269531,48.968206596374515,-0.03963232968061037,2.0645076191271743,32.105159211466926,-1.8206024323612553,-1.3539286959153891,54.505038467038176,43.43137472571085,0.011075774228695323,42.15810012817383,99.83550262451172,101.13812484741212,100.10287742614746,-0.033890271243576686,2.2082754948322196,52.83039392055496,-0.5492080092142828,-0.5396830442386797,104.6351358041966,95.57061904809832,0.009414593874026655,95.49951171875
2018-11-20,42.48920949003139,95.5840199775825,43.22765660758675,96.68257719763822,41.80793366785621,93.28361448176996,42.15810012817383,95.49951171875,271300800,64052500,44.52493896484375,46.287680053710936,48.432529067993165,-0.047777779118080455,2.470563402539692,23.62050926317849,-2.075883927647169,-1.4983197422617454,54.43288125084328,42.43217688514305,-0.03963232968061037,42.1104621887207,98.93976135253907,100.6173324584961,99.82471733093261,-0.027814816425691058,2.843795265717512,40.10459135317619,-0.9013544268479166,-0.6120173207605272,104.77273592566006,94.87669873620517,-0.033890271243576686,96.8139877319336
2018-11-21,42.81317593350857,97.27406577374184,42.941810448552935,98.05338675728903,42.05567529849002,95.99710833385622,42.1104621887207,96.8139877319336,124496800,28130600,44.047569274902344,45.51493339538574,47.98514881134033,-0.001129983071065599,2.4451007905665723,20.137818567863718,-2.2560341777831354,-1.6498626293660235,54.475500705695616,41.494796916985045,-0.047777779118080455,41.04090881347656,98.5904754638672,99.83158950805664,99.88246688842773,0.013764217109871524,2.679976191880603,45.08717720560907,-1.062122286599248,-0.7020383139282713,104.64942070331544,95.11551307354001,-0.027814816425691058,96.77642822265625
2018-11-23,41.67216302634215,95.9313818141243,42.067589699866495,97.47124097476696,40.99565228703064,95.77176392682799,41.04090881347656,96.77642822265625,94496000,13823100,43.136661529541016,44.65261993408203,47.42838726043701,-0.025398756500246145,2.33743919084133,23.31756557907262,-2.4567882421224283,-1.8112477519173045,54.30398203371248,40.55279248716155,-0.001129983071065599,41.59592819213867,97.79988708496094,99.06172409057618,99.65880470275879,-0.0003879553993927365,2.272676057401063,44.45902269419733,-1.1789722539638774,-0.7974251019353926,104.57314488512615,94.74446452039142,0.013764217109871524,99.96882629394531
2018-11-26,41.50541151846663,98.3914086480701,41.674537359769296,100.11905279360539,40.55733995839056,98.1942323377776,41.59592819213867,99.96882629394531,179994000,32336200,42.23575668334961,43.94156761169434,46.940918350219725,0.013523564528860055,2.0283123364442703,28.485897399241566,-2.541801553012114,-1.9573585121362664,54.026461393797426,39.855375306642024,-0.025398756500246145,41.50541687011719,97.45811309814454,98.81490554809571,99.65740089416504,0.03298735167146516,1.980644734038992,48.88151051706476,-1.0024215588451568,-0.8384243933173455,104.57135045068672,94.74345133764335,-0.0003879553993927365,100.59793090820312
2018-11-27,40.8551055726236,99.78105134231559,41.631666982501585,100.77633162298625,40.705036810315356,98.9266205177189,41.50541687011719,100.59793090820312,165549600,29124500,41.68216323852539,43.46681900024414,46.49711227416992,-0.0021759659167454037,1.9822869843906907,25.681517659938265,-2.5866613003033265,-2.0832190697696786,53.7843166976131,39.209907850726744,0.013523564528860055,43.101409912109375,97.93133697509765,98.88341979980468,99.83282814025878,0.006293007906364778,2.033974563732824,49.778104564957864,-0.8024897736820549,-0.8312374693902875,104.6093535879959,95.05630269252167,0.03298735167146516,104.33489227294922
2018-11-28,42.09855138078,101.30211649939663,43.18478063533533,104.5320685806734,41.669775718516014,101.2739494787982,43.101409912109375,104.33489227294922,184250000,46788500,41.8708251953125,43.197882080078124,46.12052421569824,0.038452644554481274,1.806611860131597,26.35450844037109,-2.4650145200414784,-2.1595781598240387,53.28517935083683,38.95586908055965,-0.0021759659167454037,42.77030563354492,99.6984130859375,99.31908721923828,100.20071334838867,0.037147497279602204,2.663652058188402,49.31174859764232,-0.33859769895990155,-0.7327095153042104,105.18023538999306,95.22119130678429,0.006293007906364778,103.46168518066406
2018-11-29,43.511133672333116,103.59313606056575,43.544482692561466,104.3348986906028,42.329618776811884,102.37251256029502,42.77030563354492,103.46168518066406,167080000,28123200,42.002793884277345,43.02518157958984,45.661389923095705,-0.007681982543949917,1.7502593499631136,26.066811286721176,-2.3680287569293057,-2.201268279245092,52.41757304589637,38.90520680029504,0.038452644554481274,42.53923034667969,101.0279525756836,99.8092140197754,100.3809627532959,-0.008369271997720307,2.944650053009606,47.98326462492986,-0.04094837485607172,-0.5943572872145827,105.56484632114318,95.19707918544863,0.037147497279602204,104.11894226074219
2018-11-30,42.946564424698344,103.94054156333877,42.956094790309365,104.19405909791581,42.170006826796644,102.68236677659182,42.53923034667969,104.11894226074219,158126000,33665600,42.30245819091797,42.719559860229495,45.15082187652588,-0.005402703661860242,1.5006111817011927,27.45161868005148,-2.283490033706123,-2.2177126301372985,51.1525068910156,39.149136862036165,-0.007681982543949917,44.025657653808594,102.49645538330078,100.14817123413086,100.63567886352538,0.006352661653736158,3.2423726865771276,53.541818892228484,0.24515007491648078,-0.42645581478837,106.03509991170063,95.23625781535014,-0.008369271997720307,105.24566650390625
2018-12-03,43.93990252450219,106.1001044115585,44.05424148532072,106.49445706268914,43.16572558637516,103.9687160855122,44.025657653808594,105.24566650390625,163210000,34732800,42.788404083251955,42.512080383300784,44.88952445983887,0.03494250589432513,1.0599520355553758,41.2371192817025,-2.0726579151283175,-2.1887016871355023,50.58680168055409,39.192247239123645,-0.005402703661860242,42.089027404785156,103.55182342529297,100.50496826171874,100.93551177978516,0.010821510655980804,3.6053786344144014,61.93230760826703,0.5563886851625881,-0.2298869147981784,106.6665250320984,95.20449852747191,0.006352661653736158,101.89366912841797
2018-12-04,43.103793509629774,105.10484633089696,43.44681406190694,105.7621008428897,41.98898034949938,101.60260029646932,42.089027404785156,101.89366912841797,165377200,45197000,42.90512619018555,42.293644714355466,44.60130386352539,-0.04398867279285046,0.8635280671559434,36.94996134983484,-2.038345045337003,-2.1586303587758024,50.250275206582764,38.95233252046801,0.03494250589432513,41.61974334716797,103.81097106933593,100.8711540222168,101.00463943481445,-0.03184926740298488,3.53410564367486,53.73630632169779,0.5265001853430817,-0.0786094947699264,106.7474393637519,95.261839505877,0.010821510655980804,102.52275085449219
2018-12-06,40.914645368251236,99.35852387178662,41.634035259786344,102.56969350598233,40.59544720387677,98.5885941846952,41.61974334716797,102.52275085449219,172393600,49107400,42.60879287719727,42.23980903625488,44.26374454498291,-0.011149795720008293,0.8893139940665405,39.22963776063983,-2.0256685047082854,-2.132037987962299,49.76928940589874,38.75819968406709,-0.04398867279285046,40.13571548461914,103.44854278564453,101.57347793579102,101.09540519714355,0.0061739039476671476,3.0064701814974395,57.97435375384284,0.5472664250534649,0.04656568919475186,106.8756871254103,95.3151232688768,-0.03184926740298488,98.41958618164062
